wavelength, amplitude
487.132, 578.38
487.481, 569.15
487.83, 587.61
488.178, 566.85
488.527, 529.94
488.876, 569.15
489.224, 546.09
489.572, 592.22
489.921, 582.99
490.269, 444.6
490.618, 550.7
490.966, 506.87
491.314, 529.94
491.662, 553.01
492.01, 594.53
492.358, 499.95
492.706, 566.85
493.054, 523.02
493.402, 534.55
493.75, 541.47
494.098, 488.42
494.446, 481.5
494.794, 458.44
495.142, 451.52
495.489, 426.14
495.837, 446.9
496.184, 465.36
496.532, 504.57
496.88, 451.52
497.227, 423.84
497.574, 490.73
497.922, 504.57
498.269, 509.18
498.616, 483.81
498.964, 506.87
499.311, 451.52
499.658, 546.09
500.005, 571.46
500.352, 564.54
500.699, 456.13
501.046, 502.26
501.393, 576.07
501.74, 553.01
502.087, 520.71
502.434, 495.34
502.78, 587.61
503.127, 569.15
503.474, 483.81
503.82, 546.09
504.167, 592.22
504.513, 509.18
504.86, 573.77
505.206, 582.99
505.553, 589.91
505.899, 548.39
506.245, 599.14
506.592, 672.95
506.938, 668.34
507.284, 709.85
507.63, 753.68
507.976, 696.02
508.322, 709.85
508.668, 721.39
509.014, 848.25
509.36, 896.69
509.706, 1021.25
510.052, 1212.69
510.398, 1078.91
510.743, 1009.71
511.089, 1018.94
511.435, 1118.12
511.78, 1265.74
512.126, 1475.64
512.471, 1510.24
512.817, 2008.47
513.162, 2587.42
513.508, 2001.55
513.853, 1627.88
514.198, 1574.83
514.543, 1879.3
514.889, 2137.64
515.234, 2435.19
515.579, 2359.07
515.924, 2534.37
516.269, 3341.68
516.614, 5122.37
516.959, 4285.08
517.304, 1819.33
517.648, 832.1
517.993, 557.62
518.338, 548.39
518.683, 532.25
519.027, 594.53
519.372, 589.91
519.716, 453.82
520.061, 398.46
520.405, 490.73
520.75, 435.37
521.094, 469.97
521.439, 419.22
521.783, 539.17
522.127, 423.84
522.471, 456.13
522.815, 497.65
523.159, 486.12
523.504, 421.53
523.848, 400.77
524.192, 463.05
524.535, 502.26
524.879, 412.3
525.223, 495.34
525.567, 523.02
525.911, 497.65
526.254, 536.86
526.598, 467.66
526.942, 407.69
527.285, 527.63
527.629, 460.74
527.972, 511.49
528.316, 476.89
528.659, 400.77
529.002, 423.84
529.346, 433.06
529.689, 393.85
530.032, 449.21
530.375, 481.5
530.718, 442.29
531.061, 493.03
531.404, 472.28
531.747, 444.6
532.09, 456.13
532.433, 511.49
532.776, 490.73
533.119, 474.58
533.461, 469.97
533.804, 444.6
534.147, 513.79
534.489, 410
534.832, 356.95
535.174, 469.97
535.517, 506.87
535.859, 463.05
536.202, 463.05
536.544, 463.05
536.886, 516.1
537.229, 520.71
537.571, 543.78
537.913, 483.81
538.255, 516.1
538.597, 511.49
538.939, 504.57
539.281, 474.58
539.623, 439.98
539.965, 516.1
540.307, 504.57
540.648, 476.89
540.99, 573.77
541.332, 559.93
541.674, 649.88
542.015, 647.58
542.357, 675.26
542.698, 700.63
543.04, 675.26
543.381, 730.61
543.722, 797.51
544.064, 696.02
544.405, 576.07
544.746, 774.44
545.087, 815.96
545.429, 749.07
545.77, 666.03
546.111, 758.29
546.452, 677.56
546.793, 712.16
547.134, 843.64
547.474, 949.74
547.815, 806.73
548.156, 652.19
548.497, 649.88
548.837, 726
549.178, 677.56
549.519, 827.49
549.859, 813.65
550.2, 1081.22
550.54, 1168.87
550.881, 965.89
551.221, 730.61
551.561, 617.59
551.901, 672.95
552.242, 684.48
552.582, 753.68
552.922, 774.44
553.262, 825.18
553.602, 885.16
553.942, 1032.78
554.282, 1242.68
554.622, 1078.91
554.962, 841.33
555.302, 709.85
555.641, 696.02
555.981, 749.07
556.321, 889.77
556.66, 825.18
557, 852.86
557.339, 841.33
557.679, 986.65
558.018, 892.08
558.358, 1090.44
558.697, 1325.72
559.036, 1429.51
559.376, 885.16
559.715, 670.64
560.054, 580.69
560.393, 679.87
560.732, 755.99
561.071, 820.57
561.41, 836.72
561.749, 769.83
562.088, 845.94
562.427, 843.64
562.766, 820.57
563.104, 896.69
563.443, 1131.96
563.782, 1441.05
564.12, 1224.23
564.459, 719.08
564.797, 525.33
565.136, 527.63
565.474, 566.85
565.813, 504.57
566.151, 553.01
566.489, 479.2
566.827, 465.36
567.166, 449.21
567.504, 439.98
567.842, 460.74
568.18, 460.74
568.518, 476.89
568.856, 449.21
569.194, 398.46
569.531, 396.16
569.869, 428.45
570.207, 435.37
570.545, 518.41
570.882, 410
571.22, 446.9
571.558, 444.6
571.895, 433.06
572.233, 382.32
572.57, 398.46
572.907, 389.24
573.245, 405.38
573.582, 493.03
573.919, 463.05
574.257, 529.94
574.594, 488.42
574.931, 479.2
575.268, 499.95
575.605, 488.42
575.942, 476.89
576.279, 479.2
576.616, 493.03
576.952, 497.65
577.289, 446.9
577.626, 532.25
577.963, 474.58
578.299, 412.3
578.636, 350.03
578.972, 439.98
579.309, 398.46
579.645, 458.44
579.982, 403.08
580.318, 410
580.654, 435.37
580.991, 469.97
581.327, 375.4
581.663, 389.24
581.999, 463.05
582.335, 437.68
582.671, 460.74
583.007, 393.85
583.343, 423.84
583.679, 410
584.015, 527.63
584.351, 405.38
584.686, 426.14
585.022, 539.17
585.358, 546.09
585.693, 474.58
586.029, 506.87
586.364, 548.39
586.7, 582.99
587.035, 525.33
587.371, 559.93
587.706, 589.91
588.041, 601.44
588.376, 617.59
588.712, 732.92
589.047, 689.1
589.382, 806.73
589.717, 732.92
590.052, 732.92
590.387, 739.84
590.722, 582.99
591.057, 629.12
591.391, 592.22
591.726, 569.15
592.061, 672.95
592.395, 617.59
592.73, 677.56
593.065, 525.33
593.399, 638.35
593.734, 543.78
594.068, 516.1
594.402, 495.34
594.737, 566.85
595.071, 539.17
595.405, 520.71
595.739, 571.46
596.074, 638.35
596.408, 675.26
596.742, 573.77
597.076, 476.89
597.41, 520.71
597.744, 525.33
598.077, 525.33
598.411, 497.65
598.745, 495.34
599.079, 564.54
599.412, 585.3
599.746, 566.85
600.079, 529.94
600.413, 689.1
600.746, 751.37
601.08, 776.75
601.413, 624.51
601.747, 610.67
602.08, 481.5
602.413, 610.67
602.746, 566.85
603.079, 656.8
603.412, 691.4
603.746, 875.93
604.079, 788.28
604.411, 629.12
604.744, 626.82
605.077, 686.79
605.41, 608.36
605.743, 638.35
606.075, 617.59
606.408, 723.69
606.741, 564.54
607.073, 502.26
607.406, 396.16
607.738, 410
608.071, 458.44
608.403, 423.84
608.735, 384.62
609.068, 460.74
609.4, 476.89
609.732, 490.73
610.064, 506.87
610.396, 476.89
610.728, 493.03
611.06, 536.86
611.392, 451.52
611.724, 548.39
612.056, 504.57
612.388, 559.93
612.72, 649.88
613.051, 548.39
613.383, 463.05
613.714, 481.5
614.046, 467.66
614.378, 389.24
614.709, 509.18
615.04, 506.87
615.372, 539.17
615.703, 449.21
616.034, 456.13
616.366, 497.65
616.697, 525.33
617.028, 509.18
617.359, 449.21
617.69, 523.02
618.021, 506.87
618.352, 410
618.683, 516.1
619.014, 458.44
619.344, 518.41
619.675, 497.65
620.006, 430.76
620.336, 428.45
620.667, 444.6
620.998, 405.38
621.328, 437.68
621.659, 523.02
621.989, 403.08
622.319, 469.97
622.65, 460.74
622.98, 361.56
623.31, 333.88
623.64, 407.69
623.97, 368.48
624.3, 359.25
624.63, 396.16
624.96, 405.38
625.29, 465.36
625.62, 465.36
625.95, 350.03
626.28, 423.84
626.609, 433.06
626.939, 412.3
627.269, 449.21
627.598, 396.16
627.928, 382.32
628.257, 414.61
628.587, 384.62
628.916, 380.01
629.245, 368.48
629.575, 444.6
629.904, 469.97
630.233, 463.05
630.562, 456.13
630.891, 428.45
631.22, 456.13
631.549, 483.81
631.878, 465.36
632.207, 412.3
632.536, 398.46
632.865, 389.24
633.194, 393.85
633.522, 426.14
633.851, 407.69
634.18, 414.61
634.508, 423.84
634.837, 458.44
635.165, 456.13
635.494, 479.2
635.822, 359.25
636.15, 423.84
636.479, 449.21
636.807, 472.28
637.135, 465.36
637.463, 456.13
637.791, 451.52
638.119, 435.37
638.447, 396.16
638.775, 523.02
639.103, 458.44
639.431, 520.71
639.758, 386.93
640.086, 405.38
640.414, 430.76
640.741, 421.53
641.069, 449.21
641.397, 488.42
641.724, 511.49
642.052, 638.35
642.379, 693.71
642.706, 633.74
643.034, 506.87
643.361, 490.73
643.688, 479.2
644.015, 437.68
644.342, 518.41
644.669, 474.58
644.996, 483.81
645.323, 469.97
645.65, 463.05
645.977, 423.84
646.304, 426.14
646.63, 426.14
646.957, 469.97
647.284, 516.1
647.61, 446.9
647.937, 469.97
648.263, 488.42
648.59, 516.1
648.916, 603.75
649.243, 527.63
649.569, 456.13
649.895, 465.36
650.221, 474.58
650.548, 403.08
650.874, 442.29
651.2, 490.73
651.526, 458.44
651.852, 453.82
652.178, 430.76
652.504, 520.71
652.829, 497.65
653.155, 444.6
653.481, 456.13
653.806, 523.02
654.132, 476.89
654.458, 456.13
654.783, 414.61
655.109, 476.89
655.434, 421.53
655.759, 435.37
656.085, 472.28
656.41, 640.66
656.735, 924.37
657.06, 993.57
657.386, 802.12
657.711, 603.75
658.036, 490.73
658.361, 497.65
658.686, 439.98
659.01, 419.22
659.335, 352.33
659.66, 419.22
659.985, 419.22
660.309, 435.37
660.634, 430.76
660.959, 497.65
661.283, 472.28
661.608, 430.76
661.932, 442.29
662.256, 356.95
662.581, 465.36
662.905, 400.77
663.229, 398.46
663.553, 483.81
663.878, 421.53
664.202, 444.6
664.526, 444.6
664.85, 433.06
665.174, 426.14
