wavelength, amplitude
553.262, 401.01
553.602, 396.2
553.942, 400.81
554.282, 398.77
554.622, 401.49
554.962, 396.26
555.302, 400.67
555.641, 433.44
555.981, 465.46
556.321, 475.71
556.66, 429.1
557, 408.68
557.339, 404.61
557.679, 396.33
558.018, 406.44
558.358, 403.05
558.697, 407.32
559.036, 400.33
559.376, 397.01
559.715, 405.63
560.054, 398.71
560.393, 409.49
560.732, 411.87
561.071, 380.93
561.41, 407.32
561.749, 390.77
562.088, 389.34
562.427, 403.12
562.766, 397.21
563.104, 410.17
563.443, 401.96
563.782, 400.88
564.12, 408.61
564.459, 408.95
564.797, 440.5
565.136, 508.68
565.474, 569.05
565.813, 540.7
566.151, 476.18
566.489, 431
566.827, 421.03
567.166, 408.95
567.504, 402.23
567.842, 404
568.18, 432.76
568.518, 480.66
568.856, 499.11
569.194, 491.04
569.531, 447.96
569.869, 424.89
570.207, 426.32
570.545, 420.89
570.882, 406.78
571.22, 425.71
571.558, 473.81
571.895, 468.11
572.233, 451.76
572.57, 411.94
572.907, 416.48
573.245, 416.01
573.582, 422.93
573.919, 433.64
574.257, 523.81
574.594, 618.71
574.931, 608.61
575.268, 544.63
575.605, 585.07
575.942, 1016.47
576.279, 1331.38
576.616, 1161.44
576.952, 719.59
577.289, 519.06
577.626, 455.15
577.963, 435.14
578.299, 439.61
578.636, 426.86
578.972, 433.44
579.309, 436.97
579.645, 461.12
579.982, 533.71
580.318, 608.67
580.654, 587.24
580.991, 538.73
581.327, 647.21
581.663, 915.86
581.999, 976.58
582.335, 792.12
582.671, 577.06
583.007, 523.26
583.343, 550.26
583.679, 686.28
584.015, 1291.09
584.351, 5582.17
584.686, 29764.38
585.022, 48380.04
585.358, 46751.72
585.693, 25468.62
586.029, 7355.47
586.364, 2502.53
586.7, 1554.65
587.035, 1518.69
587.371, 3020.9
587.706, 11103.01
588.041, 17491.46
588.376, 14075.46
588.712, 5774.57
589.047, 2019.02
589.382, 971.83
589.717, 973.59
590.052, 1127.32
590.387, 1129.35
590.722, 890.49
591.057, 706.43
591.391, 632.08
591.726, 597.21
592.061, 556.3
592.395, 518.85
592.73, 517.5
593.065, 626.04
593.399, 1270.87
593.734, 5778.23
594.068, 22436.47
594.402, 31146.31
594.737, 22981.16
595.071, 7906.95
595.405, 2647.64
595.739, 1236.27
596.074, 1054.66
596.408, 1027.25
596.742, 1618.35
597.076, 4872.28
597.41, 7579.68
597.744, 6093.83
598.077, 2728.03
598.411, 1232.74
598.745, 827.05
599.079, 713.15
599.412, 600.67
599.746, 534.59
