wavelength, amplitude
723.921, 358.65
724.236, 371.95
724.55, 369.1
724.865, 387.41
725.179, 376.83
725.493, 364.21
725.808, 392.98
726.122, 388.91
726.436, 393.11
726.75, 368.69
727.064, 385.38
727.379, 379
727.693, 369.1
728.006, 386.6
728.32, 382.94
728.634, 374.93
728.948, 386.6
729.262, 389.04
729.575, 368.01
729.889, 386.6
730.203, 371.54
730.516, 373.85
730.83, 395.15
731.143, 376.83
731.456, 386.33
731.77, 370.73
732.083, 369.1
732.396, 373.71
732.709, 382.8
733.023, 362.72
733.336, 373.03
733.649, 367.61
733.962, 364.21
734.275, 374.25
734.587, 367.33
734.9, 386.33
735.213, 390.4
735.526, 389.31
735.838, 379.68
736.151, 355.67
736.463, 380.9
736.776, 381.85
737.088, 377.65
737.401, 371.13
737.713, 380.36
738.025, 364.08
738.338, 372.63
738.65, 364.48
738.962, 374.93
739.274, 376.29
739.586, 387.41
739.898, 376.83
740.21, 369.78
740.522, 363.94
740.834, 375.47
741.145, 374.12
741.457, 366.93
741.769, 358.92
742.08, 370.32
742.392, 359.6
742.703, 369.23
743.015, 359.06
743.326, 372.9
743.638, 379.41
743.949, 366.38
744.26, 379.68
744.571, 397.46
744.882, 392.98
745.194, 391.49
745.505, 380.36
745.816, 364.21
746.127, 378.73
746.437, 380.36
746.748, 381.85
747.059, 372.35
747.37, 362.72
747.68, 388.36
747.991, 378.32
748.302, 376.15
748.612, 381.58
748.923, 366.93
749.233, 376.97
749.543, 379.95
749.854, 374.39
750.164, 366.66
750.474, 374.39
750.784, 379.68
751.094, 363.13
751.404, 379
751.714, 368.28
752.024, 370.59
752.334, 375.07
752.644, 376.7
752.954, 379.14
753.263, 383.21
753.573, 394.33
753.883, 368.96
754.192, 373.17
754.502, 379.68
754.811, 360.96
755.121, 357.84
755.43, 365.03
755.739, 364.48
756.049, 370.45
756.358, 372.35
756.667, 383.34
756.976, 381.04
757.285, 360.82
757.594, 381.99
757.903, 379.68
758.212, 379.95
758.521, 376.42
758.829, 381.44
759.138, 386.06
759.447, 375.88
759.755, 386.06
760.064, 368.28
760.373, 373.98
760.681, 377.92
760.989, 380.5
761.298, 365.57
761.606, 389.59
761.914, 367.88
762.222, 384.02
762.531, 378.32
762.839, 391.21
763.147, 369.37
763.455, 386.6
763.763, 381.04
764.071, 382.53
764.378, 341.96
764.686, 369.1
764.994, 379
765.301, 378.46
765.609, 368.69
765.917, 378.19
766.224, 375.88
766.532, 362.86
766.839, 376.29
767.146, 366.93
767.454, 358.24
767.761, 382.94
768.068, 353.09
768.375, 367.74
768.682, 375.47
768.989, 364.76
769.296, 387.41
769.603, 373.71
769.91, 385.92
770.217, 365.71
770.524, 367.88
770.83, 360.28
771.137, 370.32
771.444, 372.08
771.75, 362.58
772.057, 379
772.363, 366.25
772.67, 371.27
772.976, 370.86
773.282, 376.29
773.588, 364.21
773.895, 365.57
774.201, 388.64
774.507, 380.9
774.813, 361.5
775.119, 368.28
775.425, 375.2
775.731, 375.07
776.036, 369.78
776.342, 397.46
776.648, 439.92
776.953, 580.49
777.259, 810.47
777.565, 822.68
777.87, 638.02
778.175, 485.38
778.481, 424.05
778.786, 398.41
779.091, 380.09
779.397, 375.07
779.702, 381.58
780.007, 381.58
780.312, 368.56
780.617, 374.12
780.922, 392.03
781.227, 361.36
781.532, 378.87
781.836, 378.05
782.141, 369.37
782.446, 363.67
782.751, 371.4
783.055, 364.76
783.36, 358.79
783.664, 374.93
783.968, 358.51
784.273, 368.42
784.577, 369.91
784.881, 377.78
785.186, 361.5
785.49, 362.58
785.794, 368.28
786.098, 365.98
786.402, 375.61
786.706, 373.85
787.01, 374.53
787.313, 375.75
787.617, 376.83
787.921, 364.35
788.225, 365.16
788.528, 364.89
788.832, 371.4
789.135, 372.9
789.439, 383.62
789.742, 371.27
790.045, 363.67
790.349, 366.93
790.652, 367.2
790.955, 363.81
791.258, 368.96
791.561, 354.44
791.864, 355.67
792.167, 368.83
792.47, 352
792.773, 361.36
793.076, 372.63
793.379, 368.69
793.681, 368.69
793.984, 371.68
794.287, 382.67
794.589, 373.3
794.892, 357.7
795.194, 372.63
795.496, 368.83
795.799, 358.38
796.101, 369.1
796.403, 363.26
796.705, 356.07
797.007, 368.69
797.309, 344.4
797.611, 383.07
797.913, 361.36
798.215, 377.78
798.517, 365.57
798.819, 392.03
799.121, 358.79
799.422, 363.4
799.724, 357.43
800.025, 364.62
800.327, 374.25
800.628, 357.29
800.93, 357.29
801.231, 362.86
801.532, 362.72
801.834, 368.01
802.135, 370.05
802.436, 371.4
802.737, 369.37
803.038, 360.28
803.339, 369.78
803.64, 374.12
803.941, 350.51
804.242, 366.25
804.542, 372.63
804.843, 370.73
805.144, 368.69
805.444, 350.37
805.745, 369.91
806.045, 391.89
806.346, 359.19
806.646, 351.32
806.946, 372.08
807.247, 365.98
807.547, 368.01
807.847, 343.86
808.147, 365.57
808.447, 358.65
808.747, 379.55
809.047, 368.01
809.347, 365.3
809.647, 371.27
809.946, 370.45
810.246, 365.98
810.546, 372.08
810.845, 372.9
811.145, 371.68
811.444, 364.89
811.744, 366.66
812.043, 364.21
812.343, 359.33
812.642, 356.75
812.941, 377.65
813.24, 355.39
813.539, 375.61
813.838, 366.11
814.137, 374.93
814.436, 369.64
814.735, 368.15
815.034, 366.79
815.333, 361.36
815.632, 358.79
815.93, 346.17
816.229, 356.48
816.527, 366.93
816.826, 353.22
817.124, 371
817.423, 380.77
817.721, 352.82
818.019, 356.75
818.318, 360.96
818.616, 372.22
818.914, 375.75
819.212, 363.53
819.51, 369.5
819.808, 373.03
820.106, 357.29
820.404, 354.31
820.702, 377.78
820.999, 347.12
821.297, 374.39
821.595, 376.42
821.892, 368.15
822.19, 372.49
822.487, 359.87
822.785, 367.47
823.082, 352
823.379, 375.88
823.677, 365.43
823.974, 365.03
824.271, 352.95
824.568, 361.36
824.865, 363.94
825.162, 361.36
825.459, 377.78
825.756, 371.4
826.053, 371.27
826.349, 381.58
826.646, 377.51
826.943, 352.82
827.239, 366.79
827.536, 357.84
827.832, 370.18
828.129, 350.92
828.425, 363.26
828.721, 368.01
829.018, 363.94
829.314, 366.25
829.61, 367.88
829.906, 371.27
830.202, 371.68
830.498, 363.13
830.794, 361.91
831.09, 353.36
831.386, 363.4
831.681, 359.87
831.977, 358.92
832.273, 378.19
832.568, 372.76
832.864, 356.34
833.159, 366.25
833.455, 372.08
833.75, 369.23
834.045, 354.31
834.341, 369.1
834.636, 351.32
834.931, 360.69
835.226, 378.87
835.521, 381.31
835.816, 363.4
836.111, 358.65
836.406, 356.89
836.701, 362.58
836.996, 351.05
837.29, 360.55
837.585, 349.97
837.88, 363.67
838.174, 370.59
838.469, 358.38
838.763, 363.81
839.057, 362.18
839.352, 356.75
839.646, 379.41
839.94, 373.3
840.234, 358.11
840.528, 384.57
840.822, 376.7
841.116, 352.82
841.41, 362.99
841.704, 359.06
841.998, 363.53
842.292, 373.71
842.586, 384.43
842.879, 354.72
843.173, 363.13
843.466, 355.53
843.76, 367.33
844.053, 349.15
844.347, 364.35
844.64, 377.78
844.933, 352.82
845.226, 367.61
845.52, 374.25
845.813, 370.18
846.106, 360.01
846.399, 371.27
846.692, 360.41
846.984, 361.23
847.277, 354.85
847.57, 361.36
847.863, 358.65
848.155, 351.73
848.448, 360.01
848.74, 354.31
849.033, 358.65
849.325, 357.84
849.618, 363.13
849.91, 358.92
850.202, 359.46
850.495, 365.98
850.787, 351.05
851.079, 361.91
851.371, 350.51
851.663, 360.41
851.955, 367.74
852.247, 374.8
852.538, 346.57
852.83, 369.37
853.122, 379.95
853.413, 359.46
853.705, 363.26
853.997, 358.92
854.288, 364.89
854.579, 372.76
854.871, 378.05
855.162, 360.69
855.453, 363.26
855.745, 358.51
856.036, 365.16
856.327, 346.85
856.618, 354.72
856.909, 373.85
857.2, 357.7
857.491, 369.64
857.781, 355.53
858.072, 352.68
858.363, 362.72
858.653, 362.45
858.944, 368.28
859.234, 358.79
859.525, 358.79
859.815, 357.84
860.106, 367.33
860.396, 370.05
860.686, 371.27
860.976, 346.57
861.267, 352.95
861.557, 372.49
861.847, 348.47
862.137, 363.13
862.426, 349.42
862.716, 354.31
863.006, 357.16
863.296, 353.36
863.585, 363.13
863.875, 353.9
864.165, 351.87
864.454, 374.93
864.744, 362.72
865.033, 345.08
865.322, 359.74
865.612, 352.41
865.901, 350.24
866.19, 362.45
866.479, 348.61
866.768, 353.22
867.057, 354.31
867.346, 355.94
867.635, 365.03
867.924, 348.88
868.213, 366.38
868.501, 357.84
868.79, 345.49
869.079, 367.88
869.367, 362.58
869.656, 372.76
869.944, 345.35
870.232, 361.5
870.521, 370.05
870.809, 365.16
871.097, 363.26
871.385, 352.82
871.673, 353.63
871.961, 369.1
872.249, 369.1
872.537, 369.1
