wavelength, amplitude
313.003, 621.49
313.372, 549.1
313.741, 527.1
314.11, 502.26
314.478, 507.23
314.847, 544.49
315.216, 584.94
315.584, 610.67
315.953, 569.86
316.322, 494.45
316.69, 439.45
317.059, 435.19
317.427, 421.89
317.796, 427.21
318.164, 425.97
318.532, 422.06
318.901, 432.53
319.269, 449.21
319.637, 422.77
320.005, 416.56
320.374, 423.66
320.742, 430.76
321.11, 427.03
321.478, 443.71
321.846, 469.26
322.214, 476.71
322.582, 493.74
322.95, 519.65
323.317, 523.2
323.685, 505.99
324.053, 505.28
324.421, 471.03
324.788, 470.86
325.156, 457.73
325.524, 478.31
325.891, 491.79
326.259, 501.55
326.626, 530.12
326.994, 506.16
327.361, 528.7
327.728, 576.43
328.096, 639.24
328.463, 704.89
328.83, 796.26
329.198, 825.36
329.565, 835.3
329.932, 759.71
330.299, 652.01
330.666, 570.39
331.033, 482.03
331.4, 450.81
331.767, 433.24
332.134, 453.11
332.501, 467.48
332.867, 455.42
333.234, 488.07
333.601, 490.37
333.968, 502.26
334.334, 549.99
334.701, 596.65
335.068, 706.48
335.434, 865.11
335.801, 1040.41
336.167, 1250.31
336.533, 1470.85
336.9, 1433.95
337.266, 1086.54
337.632, 666.74
337.999, 516.46
338.365, 481.86
338.731, 485.41
339.097, 464.47
339.463, 476.71
339.829, 506.34
340.195, 522.31
340.561, 567.56
340.927, 593.64
341.293, 602.51
341.659, 571.64
342.025, 526.75
342.391, 468.02
342.756, 475.47
343.122, 476.18
343.488, 470.68
343.853, 471.92
344.219, 492.86
344.585, 486.29
344.95, 461.1
345.316, 483.63
345.681, 488.78
346.046, 493.57
346.412, 538.46
346.777, 579.98
347.142, 632.32
347.507, 713.94
347.873, 764.15
348.238, 788.63
348.603, 736.11
348.968, 692.11
349.333, 625.04
349.698, 573.06
350.063, 563.83
350.428, 527.1
350.793, 541.3
351.157, 551.76
351.522, 617.06
351.887, 662.3
352.252, 756.34
352.616, 851.8
352.981, 959.5
353.346, 980.97
353.71, 820.22
354.075, 652.19
354.439, 570.22
354.803, 569.33
355.168, 641.72
355.532, 717.48
355.896, 867.06
356.261, 1040.41
356.625, 1261.84
356.989, 1470.68
357.353, 1528.87
357.717, 1211.45
358.081, 785.97
358.445, 574.3
358.809, 543.25
359.173, 551.23
359.537, 558.51
359.901, 603.04
360.265, 595.06
360.629, 617.06
360.992, 572.35
361.356, 533.13
361.72, 515.39
362.083, 503.33
362.447, 470.15
362.81, 514.68
363.174, 514.5
363.537, 519.29
363.901, 524.97
364.264, 504.21
364.627, 494.1
364.991, 503.68
365.354, 505.63
365.717, 537.75
366.08, 584.41
366.443, 629.66
366.806, 663.72
367.17, 666.03
367.533, 638.35
367.895, 642.96
368.258, 689.1
368.621, 703.82
368.984, 730.26
369.347, 742.32
369.71, 740.2
370.072, 757.58
370.435, 791.3
370.798, 744.99
371.16, 674.55
371.523, 590.44
371.885, 541.65
372.248, 559.04
372.61, 568.27
372.973, 598.43
373.335, 626.46
373.697, 682.53
374.06, 771.42
374.422, 798.04
374.784, 916.74
375.146, 918.51
375.508, 789.52
375.87, 617.77
376.232, 515.75
376.594, 520.18
376.956, 516.81
377.318, 554.43
377.68, 563.12
378.042, 618.66
378.404, 644.21
378.765, 726
379.127, 799.28
379.489, 880.9
379.85, 967.84
380.212, 946.01
380.573, 839.56
380.935, 666.56
381.296, 625.4
381.658, 625.4
382.019, 613.51
382.38, 574.83
382.742, 581.4
383.103, 518.41
383.464, 541.3
383.825, 551.05
384.186, 566.49
384.547, 568.62
384.909, 588.67
385.27, 620.08
385.63, 561.52
385.991, 536.33
386.352, 511.49
386.713, 529.59
387.074, 537.39
387.435, 568.62
387.795, 616.35
388.156, 671.35
388.517, 672.06
388.877, 727.95
389.238, 700.1
389.598, 634.8
389.959, 597.19
390.319, 591.51
390.679, 620.08
391.04, 624.69
391.4, 631.25
391.76, 609.96
392.121, 623.09
392.481, 667.27
392.841, 682.18
393.201, 735.4
393.561, 795.02
393.921, 873.98
394.281, 966.42
394.641, 886.93
395.001, 800.7
395.361, 654.5
395.72, 582.64
396.08, 569.86
396.44, 580.51
396.8, 602.51
397.159, 573.94
397.519, 566.14
397.878, 553.18
398.238, 595.94
398.597, 625.58
398.957, 657.16
399.316, 685.72
399.675, 652.19
400.035, 558.86
400.394, 497.83
400.753, 484.34
401.112, 490.02
401.472, 519.65
401.831, 504.92
402.19, 528.17
402.549, 549.81
402.908, 579.44
403.267, 588.14
403.625, 627.35
403.984, 646.51
404.343, 671
404.702, 695.31
405.061, 716.77
405.419, 745.16
405.778, 690.34
406.136, 611.56
406.495, 579.44
406.853, 575.36
407.212, 565.07
407.57, 575.01
407.929, 589.91
408.287, 617.77
408.645, 617.24
409.004, 674.01
409.362, 706.48
409.72, 818.8
410.078, 835.65
410.436, 842.93
410.794, 855.7
411.152, 927.03
411.51, 1021.6
411.868, 1032.42
412.226, 891.01
412.584, 690.51
412.942, 594.53
413.299, 576.78
413.657, 575.72
414.015, 553.18
414.372, 521.78
414.73, 514.68
415.088, 515.39
415.445, 538.63
415.803, 533.84
416.16, 548.22
416.517, 570.04
416.875, 561.52
417.232, 588.14
417.589, 599.85
417.946, 617.06
418.304, 636.93
418.661, 657.69
419.018, 684.48
419.375, 676.32
419.732, 702.76
420.089, 676.32
420.446, 619.37
420.803, 601.62
421.159, 551.41
421.516, 547.51
421.873, 543.96
422.23, 545.55
422.586, 543.43
422.943, 563.83
423.299, 538.99
423.656, 546.97
424.012, 517.34
424.369, 531.18
424.725, 542.01
425.082, 551.76
425.438, 545.91
425.794, 581.57
426.15, 581.57
426.507, 597.36
426.863, 560.81
427.219, 537.39
427.575, 524.62
427.931, 497.29
428.287, 479.02
428.643, 480.61
428.999, 484.16
429.355, 491.08
429.711, 503.15
430.066, 525.15
430.422, 528.34
430.778, 532.42
431.133, 551.76
431.489, 544.13
431.844, 546.26
432.2, 555.49
432.555, 596.3
432.911, 696.37
433.266, 915.5
433.622, 1387.82
433.977, 1420.64
434.332, 1149.53
434.687, 762.55
435.043, 656.8
435.398, 680.4
435.753, 768.05
436.108, 984.69
436.463, 1411.41
436.818, 1436.61
437.173, 1119.36
437.528, 840.62
437.882, 786.33
438.237, 814.89
438.592, 812.59
438.947, 780.12
439.301, 670.64
439.656, 580.69
440.01, 549.99
440.365, 552.65
440.72, 562.59
441.074, 564.18
441.428, 546.8
441.783, 531
442.137, 521.25
442.491, 517.52
442.846, 516.63
443.2, 502.97
443.554, 500.31
443.908, 515.39
444.262, 510.07
444.616, 515.39
444.97, 532.96
445.324, 520.54
445.678, 526.21
446.032, 528.52
446.385, 542.01
446.739, 553.54
447.093, 555.67
447.447, 588.67
447.8, 612.8
448.154, 649
448.507, 681.11
448.861, 716.24
449.214, 809.04
449.568, 840.09
449.921, 902.54
450.274, 973.69
450.628, 974.05
450.981, 858.36
451.334, 690.51
451.687, 626.64
452.041, 587.43
452.394, 586.19
452.747, 574.48
453.1, 573.77
453.453, 567.02
453.805, 560.64
454.158, 559.57
454.511, 576.78
454.864, 555.67
455.217, 580.15
455.569, 553.72
455.922, 564.72
456.275, 566.31
456.627, 568.44
456.98, 562.23
457.332, 552.3
457.684, 531.71
458.037, 550.17
458.389, 539.7
458.741, 526.92
459.094, 507.58
459.446, 520
459.798, 534.73
460.15, 517.88
460.502, 524.97
460.854, 515.92
461.206, 501.55
461.558, 492.68
461.91, 479.55
462.262, 495.34
462.614, 488.07
462.966, 490.2
463.317, 485.58
463.669, 499.24
464.021, 508.29
464.372, 516.28
464.724, 528.17
465.075, 532.96
465.427, 550.34
465.778, 558.33
466.13, 586.9
466.481, 544.67
466.832, 568.98
467.183, 563.12
467.535, 575.72
467.886, 583.17
468.237, 606.59
468.588, 615.46
468.939, 586.72
469.29, 575.01
469.641, 574.83
469.992, 558.86
470.343, 548.39
470.694, 567.56
471.044, 576.25
471.395, 567.38
471.746, 562.59
472.096, 570.57
472.447, 567.02
472.798, 574.83
473.148, 569.33
473.499, 572.52
473.849, 564.72
474.199, 565.78
474.55, 579.62
474.9, 571.1
475.25, 600.38
475.6, 582.1
475.951, 602.15
476.301, 611.2
476.651, 630.37
477.001, 604.82
477.351, 606.77
477.701, 620.61
478.051, 618.3
478.4, 646.51
478.75, 663.01
479.1, 698.68
479.45, 767.7
479.799, 789.34
480.149, 851.44
480.499, 943.89
480.848, 1004.92
481.198, 1093.64
481.547, 1234.87
481.897, 1386.93
482.246, 1543.78
482.595, 1694.24
482.945, 1676.67
483.294, 1360.67
483.643, 1014.15
483.992, 732.74
484.341, 664.08
484.69, 850.91
485.039, 1578.73
485.388, 4162.12
485.737, 10576.76
486.086, 10573.21
486.435, 6676.66
486.784, 2072.34
487.132, 968.02
487.481, 766.99
487.83, 708.26
488.178, 677.03
488.527, 668.16
488.876, 673.84
489.224, 665.85
489.572, 657.51
489.921, 651.84
490.269, 628.41
490.618, 645.8
490.966, 645.63
491.314, 651.48
491.662, 635.69
492.01, 598.43
492.358, 585.65
492.706, 608.72
493.054, 614.93
493.402, 605.35
493.75, 593.99
494.098, 603.04
494.446, 619.9
494.794, 608.9
495.142, 577.31
495.489, 632.14
495.837, 623.98
496.184, 676.32
496.532, 713.76
496.88, 715
497.227, 686.43
497.574, 641.72
497.922, 608.19
498.269, 583.17
498.616, 593.28
498.964, 600.2
499.311, 627.7
499.658, 636.04
500.005, 629.48
500.352, 607.65
500.699, 619.54
501.046, 620.25
501.393, 617.06
501.74, 639.06
502.087, 638.53
502.434, 597.01
502.78, 581.57
503.127, 603.57
503.474, 607.12
503.82, 630.01
504.167, 627.53
504.513, 653.61
504.86, 656.45
505.206, 669.05
505.553, 675.08
505.899, 697.43
506.245, 666.74
506.592, 691.93
506.938, 694.42
507.284, 720.68
507.63, 711.1
