wavelength, amplitude
551.221, 439.84
551.561, 393.71
551.901, 435.23
552.242, 481.36
552.582, 460.6
552.922, 407.55
553.262, 398.32
553.602, 400.63
553.942, 382.17
554.282, 409.85
554.622, 455.99
554.962, 372.95
555.302, 407.55
555.641, 675.11
555.981, 1205.63
556.321, 2870.99
556.66, 4794.69
557, 8021.62
557.339, 11638.36
557.679, 5740.4
558.018, 2292.04
558.358, 1237.92
558.697, 744.31
559.036, 485.97
559.376, 465.21
559.715, 426
560.054, 442.15
560.393, 421.39
560.732, 412.16
561.071, 333.74
561.41, 479.05
561.749, 451.37
562.088, 421.39
562.427, 393.71
562.766, 414.47
563.104, 423.69
563.443, 400.63
563.782, 421.39
564.12, 444.45
564.459, 419.08
564.797, 497.5
565.136, 675.11
565.474, 624.37
565.813, 479.05
566.151, 379.87
566.489, 419.08
566.827, 349.88
567.166, 426
567.504, 506.73
567.842, 455.99
568.18, 398.32
568.518, 382.17
568.856, 368.33
569.194, 359.11
569.531, 342.96
569.869, 405.24
570.207, 412.16
570.545, 396.01
570.882, 409.85
571.22, 451.37
571.558, 419.08
571.895, 402.93
572.233, 349.88
572.57, 449.07
572.907, 465.21
573.245, 412.16
573.582, 421.39
573.919, 437.53
574.257, 375.25
574.594, 430.61
574.931, 361.41
575.268, 342.96
575.605, 476.74
575.942, 315.28
576.279, 453.68
576.616, 400.63
576.952, 331.43
577.289, 375.25
577.626, 432.92
577.963, 437.53
578.299, 370.64
578.636, 386.79
578.972, 416.77
579.309, 372.95
579.645, 347.58
579.982, 437.53
580.318, 363.72
580.654, 442.15
580.991, 467.52
581.327, 430.61
581.663, 449.07
581.999, 347.58
582.335, 460.6
582.671, 573.62
583.007, 522.88
583.343, 485.97
583.679, 578.23
584.015, 465.21
584.351, 428.31
584.686, 407.55
585.022, 389.09
585.358, 389.09
585.693, 407.55
586.029, 578.23
586.364, 1069.54
586.7, 2960.95
587.035, 6937.52
587.371, 13119.2
587.706, 8420.66
588.041, 3625.25
588.376, 1858.4
588.712, 1028.02
589.047, 645.13
589.382, 449.07
589.717, 432.92
590.052, 416.77
590.387, 449.07
590.722, 359.11
591.057, 379.87
591.391, 372.95
591.726, 446.76
592.061, 398.32
592.395, 349.88
592.73, 359.11
593.065, 393.71
593.399, 379.87
593.734, 391.4
594.068, 382.17
594.402, 312.98
594.737, 366.03
595.071, 432.92
595.405, 366.03
595.739, 416.77
596.074, 437.53
596.408, 338.35
596.742, 382.17
597.076, 444.45
597.41, 391.4
597.744, 347.58
598.077, 393.71
598.411, 393.71
598.745, 419.08
599.079, 490.58
599.412, 513.65
599.746, 776.6
600.079, 638.21
600.413, 481.36
600.746, 428.31
601.08, 444.45
601.413, 566.7
601.747, 539.02
602.08, 520.57
602.413, 453.68
602.746, 396.01
603.079, 389.09
603.412, 426
603.746, 430.61
604.079, 469.82
604.411, 405.24
604.744, 400.63
605.077, 363.72
605.41, 453.68
605.743, 575.93
606.075, 640.51
606.408, 472.13
606.741, 402.93
607.073, 359.11
607.406, 412.16
607.738, 462.9
608.071, 414.47
608.403, 402.93
608.735, 497.5
609.068, 458.29
609.4, 312.98
609.732, 451.37
610.064, 361.41
610.396, 414.47
610.728, 366.03
611.06, 396.01
611.392, 372.95
611.724, 382.17
612.056, 391.4
612.388, 379.87
612.72, 409.85
613.051, 402.93
613.383, 402.93
613.714, 402.93
614.046, 391.4
614.378, 416.77
614.709, 379.87
615.04, 435.23
615.372, 366.03
615.703, 485.97
616.034, 400.63
616.366, 331.43
616.697, 423.69
617.028, 375.25
617.359, 398.32
617.69, 421.39
618.021, 423.69
618.352, 345.27
618.683, 379.87
619.014, 372.95
619.344, 342.96
619.675, 396.01
620.006, 384.48
620.336, 354.49
620.667, 398.32
620.998, 391.4
621.328, 363.72
621.659, 342.96
621.989, 398.32
622.319, 340.66
622.65, 389.09
622.98, 407.55
623.31, 423.69
623.64, 396.01
623.97, 414.47
624.3, 446.76
624.63, 437.53
624.96, 432.92
625.29, 396.01
625.62, 377.56
625.95, 407.55
626.28, 342.96
626.609, 331.43
626.939, 391.4
627.269, 345.27
627.598, 442.15
627.928, 363.72
628.257, 354.49
628.587, 366.03
628.916, 366.03
629.245, 396.01
629.575, 379.87
629.904, 384.48
630.233, 384.48
630.562, 421.39
630.891, 437.53
631.22, 354.49
631.549, 398.32
631.878, 389.09
632.207, 347.58
632.536, 352.19
632.865, 379.87
633.194, 382.17
633.522, 345.27
633.851, 393.71
634.18, 396.01
634.508, 414.47
634.837, 421.39
635.165, 384.48
635.494, 513.65
635.822, 396.01
636.15, 391.4
636.479, 370.64
636.807, 306.06
637.135, 402.93
637.463, 451.37
637.791, 416.77
638.119, 391.4
638.447, 382.17
638.775, 315.28
639.103, 423.69
639.431, 382.17
639.758, 393.71
640.086, 412.16
640.414, 382.17
640.741, 312.98
641.069, 398.32
641.397, 426
641.724, 426
642.052, 449.07
642.379, 645.13
642.706, 608.22
643.034, 497.5
643.361, 446.76
643.688, 361.41
644.015, 409.85
644.342, 465.21
644.669, 382.17
644.996, 402.93
645.323, 529.8
645.65, 647.43
645.977, 910.38
646.304, 758.15
646.63, 541.33
646.957, 462.9
647.284, 451.37
647.61, 375.25
647.937, 377.56
648.263, 379.87
648.59, 414.47
648.916, 391.4
649.243, 398.32
649.569, 419.08
649.895, 419.08
650.221, 405.24
650.548, 398.32
650.874, 400.63
651.2, 407.55
651.526, 375.25
651.852, 349.88
652.178, 419.08
652.504, 366.03
652.829, 368.33
653.155, 393.71
653.481, 405.24
653.806, 444.45
654.132, 342.96
654.458, 354.49
654.783, 329.12
655.109, 354.49
655.434, 372.95
655.759, 368.33
656.085, 379.87
656.41, 329.12
656.735, 361.41
657.06, 329.12
657.386, 345.27
657.711, 386.79
658.036, 449.07
658.361, 428.31
658.686, 407.55
659.01, 389.09
659.335, 451.37
659.66, 393.71
659.985, 375.25
660.309, 308.36
660.634, 396.01
660.959, 345.27
661.283, 379.87
661.608, 407.55
661.932, 361.41
662.256, 377.56
662.581, 384.48
662.905, 368.33
663.229, 414.47
663.553, 354.49
663.878, 400.63
664.202, 333.74
664.526, 363.72
664.85, 372.95
665.174, 338.35
665.498, 449.07
665.821, 529.8
666.145, 398.32
666.469, 389.09
666.793, 379.87
667.116, 324.51
667.44, 426
667.763, 359.11
668.087, 419.08
668.41, 405.24
668.734, 345.27
669.057, 414.47
669.38, 455.99
669.703, 472.13
670.027, 437.53
670.35, 421.39
670.673, 446.76
670.996, 416.77
671.319, 372.95
671.642, 421.39
671.965, 375.25
672.288, 389.09
672.61, 455.99
672.933, 301.44
673.256, 407.55
673.578, 389.09
673.901, 359.11
674.224, 421.39
674.546, 430.61
674.868, 345.27
675.191, 359.11
675.513, 382.17
675.836, 398.32
676.158, 352.19
676.48, 398.32
676.802, 386.79
677.124, 407.55
677.446, 354.49
677.768, 322.2
678.09, 349.88
678.412, 474.44
678.734, 372.95
679.056, 352.19
679.377, 386.79
679.699, 409.85
680.021, 338.35
680.342, 366.03
680.664, 322.2
680.985, 414.47
681.307, 379.87
681.628, 444.45
681.949, 481.36
682.271, 451.37
682.592, 446.76
682.913, 396.01
683.234, 428.31
683.555, 368.33
683.876, 382.17
684.197, 356.8
684.518, 331.43
684.839, 412.16
685.16, 400.63
685.481, 439.84
685.802, 407.55
686.122, 391.4
686.443, 435.23
686.763, 375.25
687.084, 435.23
687.405, 414.47
687.725, 444.45
688.045, 368.33
688.366, 407.55
688.686, 336.04
689.006, 372.95
689.326, 419.08
689.646, 405.24
689.967, 400.63
690.287, 453.68
690.607, 472.13
690.926, 592.07
691.246, 520.57
691.566, 467.52
691.886, 419.08
692.206, 400.63
692.525, 377.56
692.845, 389.09
693.165, 467.52
693.484, 361.41
693.804, 342.96
694.123, 414.47
694.442, 391.4
694.762, 389.09
695.081, 372.95
695.4, 382.17
695.719, 322.2
696.038, 324.51
696.357, 396.01
696.677, 352.19
696.995, 393.71
697.314, 331.43
697.633, 326.82
697.952, 322.2
698.271, 414.47
698.59, 379.87
698.908, 386.79
699.227, 393.71
699.545, 340.66
699.864, 349.88
700.182, 391.4
700.501, 354.49
700.819, 375.25
701.137, 414.47
701.456, 386.79
701.774, 402.93
702.092, 416.77
702.41, 310.67
702.728, 391.4
703.046, 359.11
703.364, 352.19
703.682, 345.27
704, 389.09
704.318, 375.25
704.635, 386.79
704.953, 414.47
705.271, 402.93
705.588, 414.47
705.906, 375.25
706.223, 423.69
706.541, 409.85
706.858, 393.71
707.176, 400.63
707.493, 379.87
707.81, 396.01
708.127, 407.55
708.444, 426
708.761, 366.03
709.078, 382.17
709.395, 340.66
709.712, 336.04
710.029, 409.85
710.346, 333.74
710.663, 366.03
710.98, 372.95
711.296, 379.87
711.613, 398.32
711.929, 345.27
712.246, 384.48
712.562, 366.03
712.879, 396.01
713.195, 349.88
713.512, 370.64
713.828, 402.93
714.144, 361.41
714.46, 359.11
714.776, 386.79
715.092, 451.37
715.408, 402.93
715.724, 414.47
716.04, 396.01
716.356, 317.59
716.672, 391.4
716.988, 384.48
717.303, 372.95
717.619, 409.85
717.935, 366.03
718.25, 356.8
718.566, 342.96
718.881, 402.93
719.196, 435.23
719.512, 389.09
719.827, 426
720.142, 442.15
720.457, 416.77
720.773, 377.56
721.088, 336.04
721.403, 345.27
721.718, 423.69
722.033, 419.08
722.348, 432.92
722.662, 495.2
722.977, 569.01
723.292, 529.8
723.607, 462.9
